User Input,keep_faq_for_test,Correct FAQ,Actual FAQ returned (Top result),Correct FAQ in top 3,Associated URL
What is my mobile number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
confirm what my number is,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
Where do I find my mobile number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
Can you confirm my new mobile number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
I need my new mobile number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
What's my number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
send me my new number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
I can't find my new number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
what's my mobile number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
What's my contact number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
What is my cell number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
What's my mobile phone number,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
can i please have my new mobile number confirmed ,Y,What's my phone number?,,,https://support.vodafone.co.uk/Account/My-details/1456844352/What-s-my-phone-number.htm
,N,How do I cancel a paid subscription to an Entertainment Pack?,,,
,N,How do I get and activate my Entertainment pack?,,,
I need to tranfer my data to new device,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
How do I tranfer my pictures to my new phone,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
I got a new phone and like to keep all my old files,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
I'm moving from Apple to samsung and need to keep my pictures,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
How do I transfer my data from samsung to apple,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
Could you move all my data to new phone,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
Keep all my data on new phone,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
I bought a new mobile and like to transfer my old pictures,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
can i keep all my data and files on this new phone,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
Transfer files to new phone,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
Bring my pictures to new device,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
Got a a new phone and like to transfer my old files,Y,How do I transfer content from one phone to another?,,,https://support.vodafone.co.uk/Phones-devices/Device-help/1456906882/How-do-I-transfer-content-from-one-phone-to-another.htm
,N,I�d like to upgrade to Spotify Family,,,
,N,How do I call someone using Alexa?,,,
What is payg 1,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
pay as you go one,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
I want to get pay as you go 1 with you,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
find out more about pay as you go one plans,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
what is pay as you go 1,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
Tell me more about payg1 plans,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
What is a pay as you go one plan,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
How much data i get with a pay as you go 1 plan,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
How many minutes I get with pay as you go 1 plan,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
How many texts included with pay as you go one ,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
How much is a pay as you go 1 plan,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
Do I pay a fee for pay as you go 1,Y,Where can I find more information about Pay as you go 1?,,,https://support.vodafone.co.uk/Pay-as-you-go-Pay-as-you-go-Plus/Pay-as-you-go/Understanding-Pay-as-you-go-/1479618552/Where-can-I-find-more-information-about-Pay-as-you-go-1.htm
,N,The device I ordered is out of stock,,,
What is my imei,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
how do i find my imei number,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
IMEI number confirmation,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
where do i see my imei number,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
I need my imei number ,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
Can you send me my IMEI please,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
I want to find out what my imei is,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
Give me my imei,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
How do I locate my imei on my device,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
Where is my IMEI,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
What is IMEI,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
Help me with IMEI number,Y,How do I get my IMEI number?,,,https://support.vodafone.co.uk/Phones-devices/Unlocking-a-device/1464014902/How-do-I-get-my-IMEI-number.htm
whats the point of 5g data,Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
what is 5g? ,Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
what are 5g plans,Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
is 5g faster than 4G ,Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
do I have 5G available to me,Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
"I can see 5G on my phone, what is it?",Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
Can you explain what 5G is?,Y,What is 5G?,,,https://support.vodafone.co.uk/Phones-devices/5G/1464009912/What-is-5G.htm
,N,What is Total Rollover on Big Value Bundles?,,,
,N,Can I transfer credit to a different number?,,,
,N,How long will my Entertainment Pack subscription last and what happens when it ends?,,,
How much to use the vodafone app,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
Can i use my vodafone app for free,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
Does it cost to use your app,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
I'd ike to use my vodafone app free of charge,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
Is it free to use my vodafone,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
does it cost anything to use my vodafone on my phone,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
"I'd like to download my vodafone, is it free?",Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
Have I been charged for using my vodafone app,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
What is the fee to use my vodafone,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
is there a fee associated with using my vodafone app,Y,Is the My Vodafone app free to use?,,,https://support.vodafone.co.uk/Phones-devices/My-Vodafone-app/1464010002/Is-the-My-Vodafone-app-free-to-use.htm
